Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor
0,-0.46001930761763143,0,-0.24625722697292296,1,-0.6287929912970114,0.2,0.2,0.0,0.0,2,5,1,3,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,17,0.0776326000539939,0.0,0.035294118,0.0,0.6,4,1,3,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,2,-0.62097854891481,0.0,0.1,0.0,0.8,2,4,1,3,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,37,0.5674678967116508,0.0,0.014864865,0.0,0.0,2,2,1,13,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,-0.16478238184266636,0,-0.24625722697292296,25,-0.459862112403968,0.0,0.032692308,0.0,0.0,2,2,1,5,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,2,-0.5584630098571989,0.0,0.1,0.0,0.0,1,1,1,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.33606487313195904,0,-0.24625722697292296,29,0.5224046123076228,0.0,0.035057471,0.0,0.0,3,2,8,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3,-0.04308166434764257,2,-0.06240641786101471,53,-0.16330691826049865,0.003571429,0.005357143,44.61199852,0.0,1,1,4,9,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,-0.23915504253406974,0,-0.24625722697292296,6,-0.5837818031755313,0.0,0.028571429,0.0,0.0,1,1,3,3,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.04706701527830096,0,-0.24625722697292296,31,0.7159205950154278,0.025,0.032986111,0.0,0.4,3,2,6,1,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
12,0.4335526492371894,2,0.9346306623227955,48,0.02568826517040395,0.003846154,0.016570513,29.76290794,0.0,3,2,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2,-0.46001930761763143,0,-0.24625722697292296,0,-0.6287929912970114,0.2,0.2,0.0,0.0,1,2,1,6,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0.06960418518478684,0,-0.24625722697292296,9,-0.36753013431874504,0.06,0.106666667,0.0,0.8,3,2,8,13,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2,1.7345376120264313,0,-0.24625722697292296,8,-0.5675147389499156,0.0,0.013,0.0,0.0,1,1,8,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,9,-0.5296364001979992,0.0,0.033333333,0.0,0.0,1,1,3,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,3,-0.62097854891481,0.066666667,0.133333333,0.0,0.0,2,2,1,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.42621355275790257,0,-0.24625722697292296,6,-0.5636726381119999,0.0,0.057142857,0.0,0.0,2,2,6,1,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,3,-0.5813853741783229,0.066666667,0.133333333,0.0,0.0,2,2,3,11,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,1,0.7036386198695636,16,-0.23002436456979788,0.006666667,0.006,0.0,0.8,2,10,1,1,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,22,-0.06789836524386986,0.023809524,0.036507937,10.7869918,0.0,2,2,2,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0.07523847766140832,0,-0.24625722697292296,27,-0.31702278838845005,0.0,0.014814815,0.0,0.0,2,2,2,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,-0.1501332214034505,3,-0.12427928631213768,100,0.04031177243086815,0.001923077,0.011603935,0.0,0.0,1,1,1,10,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,-0.17548753754824714,1,-0.1967589322120246,27,-0.1511105996742143,0.0,0.009677419,0.0,0.0,1,2,1,8,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,-0.2036589999313545,0,-0.24625722697292296,22,-0.35007787966516196,0.0,0.025,9.650250036,0.0,2,2,3,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9,0.6353810549000026,2,-0.10483352765607046,11,0.18868450919248786,0.013333333,0.028666667,18.80505,0.0,3,2,7,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6,0.17806431535975015,2,-0.1119047126219131,23,0.439050560230808,0.022222222,0.033333333,95.35469341,0.0,1,1,2,2,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.23863295948343097,0,-0.24625722697292296,10,-0.49025161059170425,0.0,0.015277778,0.0,0.0,1,1,1,2,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,8,-0.4249662858279252,0.0,0.0125,0.0,0.0,3,2,4,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.46001930761763143,0,-0.24625722697292296,20,0.5542267580570441,0.0,0.023809524,10.23187302,0.0,2,2,3,6,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0.19293258723566006,2,0.07548168897291647,26,-0.004666947724439427,0.003888889,0.03,14.50274386,0.0,3,2,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.41494496780465967,1,0.08962405890460173,46,-0.2698180310161304,0.002272727,0.012062937,1.125146064,0.0,2,2,2,11,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,1,-0.6287929912970114,0.2,0.2,0.0,0.0,6,2,9,2,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,-0.347333458085202,0,-0.24625722697292296,66,1.1381492678887222,0.028955224,0.038335618,0.0,0.0,3,2,8,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,0.05270130775492243,0,-0.24625722697292296,2,-0.6173318091364494,0.033333333,0.022222222,0.0,0.0,1,1,1,2,False,,,,,,,,,,,,,
0,-0.46001930761763143,0,-0.24625722697292296,13,-0.31699674024717606,0.0,0.016666667,0.0,0.0,2,10,7,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,22,-0.20061711813779207,0.001515152,0.042424242,0.0,0.0,2,4,6,1,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,45,0.09392199118342141,0.036507937,0.059221273,0.0,0.0,3,2,9,13,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.8978451792481431,0,-0.24625722697292296,39,0.760093901432915,0.015384615,0.046153846,0.0,0.2,2,2,5,13,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4,-0.19915156595005734,0,-0.24625722697292296,2,-0.6168976734502858,0.0,0.033333333,0.0,0.0,2,2,6,2,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,0.1900371868725708,0,-0.24625722697292296,20,-0.38211709343218764,0.026111111,0.028996212,14.88419318,0.0,3,2,1,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2,0.02171269913350434,0,-0.24625722697292296,42,0.2784550863891572,0.0,0.002051282,27.12804201,0.0,2,10,1,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,11,-0.48940070460868923,0.0,0.009090909,7.68745056,0.0,2,2,1,3,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,22,-0.3242902198038974,0.009090909,0.036363636,0.0,0.0,4,1,9,4,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,11,-0.40069810089167635,0.0,0.024242424,0.0,0.0,3,3,3,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,3,-0.5459599020456767,0.0,0.033333333,0.0,0.0,1,1,1,1,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,1,-0.20383011717786723,50,0.05163655506253725,0.004081633,0.012244898,5.137714286,0.0,4,1,4,20,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,22,-0.15813925642658563,0.00952381,0.021428571,0.0,0.0,2,2,7,8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,0.4062531606629197,0,-0.24625722697292296,17,-0.27974789822534946,0.0,0.010526316,0.0,0.0,2,2,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2,0.9851767126357759,0,-0.24625722697292296,10,-0.5677101000094705,0.110714286,0.130952381,0.0,0.0,2,2,7,11,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,0.16707744503033828,0,-0.24625722697292296,138,1.5447242024240986,0.0,0.008337205,17.63434621,0.0,2,2,9,2,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,36,-0.020972018792988212,0.0,0.025,4.599,0.0,1,1,1,3,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,111,0.21764135940176874,0.013636364,0.025515152,0.0,0.0,2,2,1,2,False,,,,,,,,,,,,,
0,-0.46001930761763143,0,-0.24625722697292296,72,2.2184356492243418,0.033789954,0.06037786,0.0,0.0,2,5,2,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8,-0.19591184777599996,3,-0.1755453773144967,111,2.162721417387559,0.0,0.011957672,10.21771151,0.0,2,2,1,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,0.04763044452596307,0,-0.24625722697292296,35,-0.293787846372038,0.0,0.015789474,0.0,0.0,1,1,3,4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,12,-0.4469769652044591,0.066666667,0.088888889,0.0,0.0,2,2,9,13,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,14,0.10302953779614842,0.0,0.021428571,0.0,0.0,2,2,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.4374821377111455,0,-0.24625722697292296,20,-0.3831705960232482,0.0,0.004545455,32.95851549,0.0,1,1,1,4,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,-0.13851249317041875,3,0.9699865871520086,23,-0.5366766765052301,0.019444444,0.065189145,0.0,0.0,2,2,1,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,22,0.06287198683904555,0.0,0.032359307,0.0,0.0,2,2,1,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2,0.11467852499775862,0,-0.24625722697292296,4,-0.4891749540683466,0.0,0.013333333,0.0,0.0,2,2,1,3,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,0.14707570673833206,0,-0.24625722697292296,15,-0.4365316605535833,0.005555556,0.029365079,0.0,0.0,3,2,8,1,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,-0.21201653375289536,0,-0.24625722697292296,4,-0.5441191667463458,0.0,0.0,39.27673964,0.0,4,2,1,2,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,-0.0017635195378660831,1,-0.016443715583037647,17,-0.2466667588073636,0.0,0.002631579,0.0,0.0,2,7,9,10,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,0.7626221598092278,2,1.7442813409117761,5,-0.5057589373287642,0.0,0.014285714,0.0,0.0,2,2,3,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,16,-0.378574546218923,0.0125,0.033333333,0.0,0.0,1,1,4,4,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,25,-0.46484785068506124,0.0,0.015666667,0.0,0.0,2,2,3,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3,0.21947636506291793,3,1.0534265697489518,85,0.31610513907465926,0.0,0.005699436,0.858361456,0.0,2,2,3,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,26,0.7296175761423296,0.024,0.050933333,0.0,0.0,1,1,2,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,1.1401197557428664,0,-0.24625722697292296,33,0.5541833446619084,0.0,0.010840336,0.0,0.0,2,2,7,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5,0.05739655146665936,0,-0.24625722697292296,32,0.14257929913749967,0.0,0.006857143,0.0,0.0,1,1,1,3,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,-0.20084185369304375,3,0.13205116869965747,15,-0.4878353353593703,0.042105263,0.069736842,12.15210526,0.0,3,2,4,5,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,50,0.31090352479100275,0.001360544,0.017428305,3.609398514,0.0,2,4,7,3,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.41494496780465967,0,-0.24625722697292296,5,-0.5540348258406181,0.0,0.011111111,0.0,0.0,3,2,2,3,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,0.08368991637634052,0,-0.24625722697292296,19,0.11652721104912923,0.01,0.025666667,0.0,0.0,1,1,1,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,1,-0.6220204745657701,0.0,0.05,0.0,0.0,3,2,1,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2,-0.3867735054215523,0,-0.24625722697292296,6,-0.6042382767911196,0.04,0.06,20.94544525,0.0,1,2,2,4,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,12,-0.3655331101717701,0.083333333,0.123412698,0.0,0.4,2,2,1,6,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,8,-0.575785023804412,0.025,0.075,0.0,0.0,2,2,6,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,24,0.14015930282399217,0.013043478,0.024378882,0.0,0.0,2,2,8,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2,-0.3078934107488517,0,-0.24625722697292296,18,-0.1520251788277814,0.021052632,0.036842105,0.0,0.0,2,2,4,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,4,-0.5468976351315409,0.04,0.1,0.0,0.0,1,8,3,1,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.024529845371815077,0,-0.24625722697292296,27,1.032288294858851,0.017241379,0.031034483,0.0,0.0,2,5,4,2,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,-0.35296775056182345,1,0.5032883794063954,17,-0.380988340626282,0.0,0.023582766,0.0,0.0,1,10,3,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,12,-0.2016468879547602,0.005555556,0.040833333,0.0,0.0,1,1,2,3,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6,0.5097832849208392,0,-0.24625722697292296,122,0.8129018561888905,0.000533333,0.004071111,39.75249992,0.0,4,1,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,38,-0.39212521780158416,0.011111111,0.014074074,0.0,0.6,2,2,1,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,3,-0.46000103584146146,0.0,0.066666667,0.0,0.0,4,1,1,4,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.23915504253406974,0,-0.24625722697292296,23,-0.3547665450944828,0.0,0.002173913,0.0,0.0,4,2,3,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,10,-0.3774284280028668,0.0,0.06,0.0,1.0,1,2,9,4,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7,-0.22337902359952963,0,-0.24625722697292296,23,-0.366996147422628,0.007142857,0.021428571,0.0,0.0,2,5,3,3,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,1.1631499262410565,0,-0.24625722697292296,20,-0.45847577244639554,0.033333333,0.059464286,0.0,0.0,3,2,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.46001930761763143,1,0.22326945475902737,14,-0.2806248522975422,0.014285714,0.028571429,44.89345937,0.0,4,2,1,20,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,13,0.15100153113545267,0.0,0.015384615,98.13692308,0.0,2,4,6,4,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4,0.6296528573609611,0,-0.24625722697292296,3,-0.43879784884442163,0.0,0.028571429,0.0,0.0,2,2,4,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,3,-0.1884231149186893,0.0,0.033333333,0.0,0.0,1,2,1,2,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,6.040163919603391,3,0.5174307493380806,205,1.6089012721853033,0.001746725,0.008801049,177.5288252,0.0,2,5,3,3,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,47,0.13981819616245522,0.010638298,0.02674772,0.0,0.0,1,1,4,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,4,5.117236569618709,23,-0.03836845592656092,0.008,0.020266667,12.36126667,0.0,3,2,6,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,2.381260483280156,1,-0.24625722697292296,58,0.6481173525672496,0.012365591,0.022769886,0.0,0.0,3,2,1,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6,0.28370729929640276,1,-0.21090130214370983,30,-0.08738526938628376,0.005714286,0.017809524,3.998,0.6,3,2,4,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,3,-0.6044379792058171,0.0,0.066666667,0.0,0.0,2,2,3,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,1.618095567321778,0,-0.24625722697292296,115,1.9845395060602549,0.006837607,0.0220259,0.0,0.4,2,2,3,13,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,38,-0.15578830831758217,0.0,0.005405405,23.6645871,0.0,2,2,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6,0.25788345896636405,0,-0.24625722697292296,162,2.2415652280721887,0.001905069,0.021987823,0.0,0.0,2,2,1,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,11,-0.20446876994347613,0.0,0.01,0.0,0.0,1,1,1,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0.5619004903295879,0,-0.24625722697292296,116,1.6773274382193135,0.0,0.008064516,84.30663844,0.0,2,2,2,6,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,1,-0.6287929912970114,0.2,0.2,0.0,0.6,3,2,3,3,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,12,-0.5544255479597282,0.016666667,0.043055556,0.0,0.0,1,1,6,2,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,5,-0.5815590284517465,0.04,0.12,0.0,0.0,2,2,6,6,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,22,0.6596783168216271,0.009090909,0.013383838,0.0,0.0,3,2,3,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9,0.855587985673482,2,0.4750036395430249,81,0.6619792361411518,0.001149425,0.011954023,0.0,0.0,2,2,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,15,-0.5179321020348477,0.019047619,0.042857143,0.0,0.0,1,1,3,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,4,-0.570445154843241,0.0,0.075,0.0,0.6,2,2,4,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,3,-0.5942010596851331,0.066666667,0.1,0.0,0.0,3,2,6,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,39,-0.20900548786466652,0.007692308,0.013846154,0.0,0.0,2,2,4,1,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0.08087277013802979,0,-0.24625722697292296,61,0.027893671165505188,0.0,0.003225806,131.5040438,0.0,2,2,7,10,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0.5643889696945722,0,-0.24625722697292296,9,-0.5626741260124642,0.0,0.015384615,0.0,0.0,1,1,7,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,33,-0.16528194621086356,0.012121212,0.044444444,0.0,0.0,2,2,3,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
